month,year,ship_mode,segment,country,city,state,category,sub_category,sales,quantity,discount,profit
November,2014,Second Class,Corporate,United States,Cary,North Carolina,Office Supplies,Appliances,58.24,5,0.2,5.096
November,2014,Standard Class,Home Office,United States,New York City,New York,Office Supplies,Storage,43.57,1,0.0,13.071
November,2014,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Binders,21.936,3,0.2,8.226
November,2016,Same Day,Consumer,United States,Chula Vista,California,Office Supplies,Art,192.8,4,0.0,55.912
November,2016,Second Class,Corporate,United States,Eugene,Oregon,Office Supplies,Paper,15.175999999999998,1,0.2,5.3116
November,2016,Second Class,Corporate,United States,Charlotte,North Carolina,Office Supplies,Supplies,185.37599999999998,2,0.2,-34.758
November,2016,Second Class,Corporate,United States,Eugene,Oregon,Office Supplies,Labels,629.184,8,0.2,228.0792
November,2016,Second Class,Corporate,United States,Eugene,Oregon,Furniture,Chairs,650.352,3,0.2,-97.5528
November,2016,Second Class,Corporate,United States,Eugene,Oregon,Office Supplies,Paper,47.952,3,0.2,16.7832
November,2016,Standard Class,Home Office,United States,Los Angeles,California,Office Supplies,Binders,7.712000000000001,2,0.2,2.7956
November,2016,Standard Class,Home Office,United States,Los Angeles,California,Office Supplies,Binders,4.176,1,0.2,1.305
November,2016,Second Class,Corporate,United States,Eugene,Oregon,Furniture,Chairs,104.78399999999999,1,0.2,-14.4078
November,2016,Second Class,Corporate,United States,Eugene,Oregon,Office Supplies,Supplies,17.584,7,0.2,-4.1762
November,2016,Standard Class,Home Office,United States,Los Angeles,California,Office Supplies,Paper,38.88,6,0.0,18.6624
November,2016,Second Class,Corporate,United States,Seattle,Washington,Furniture,Furnishings,209.88,3,0.0,35.6796
November,2016,Standard Class,Consumer,United States,San Diego,California,Technology,Machines,686.4,2,0.2,77.22
November,2016,Same Day,Consumer,United States,Louisville,Kentucky,Office Supplies,Fasteners,10.74,3,0.0,5.2626
November,2016,Second Class,Corporate,United States,Charlotte,North Carolina,Office Supplies,Storage,45.248000000000005,2,0.2,3.9592
November,2016,First Class,Consumer,United States,San Francisco,California,Furniture,Furnishings,38.29,7,0.0,16.4647
November,2016,Standard Class,Consumer,United States,Houston,Texas,Furniture,Furnishings,66.112,4,0.6,-84.2928
November,2016,Standard Class,Consumer,United States,Houston,Texas,Furniture,Furnishings,11.376,3,0.6,-5.688
November,2016,Standard Class,Corporate,United States,Miami,Florida,Furniture,Furnishings,50.496,6,0.2,8.2056
November,2016,Second Class,Corporate,United States,Charlotte,North Carolina,Furniture,Tables,876.3,10,0.4,-292.1
November,2017,Same Day,Home Office,United States,Bryan,Texas,Office Supplies,Binders,7.5360000000000005,6,0.8,-13.187999999999999
November,2017,Standard Class,Home Office,United States,Springdale,Arkansas,Office Supplies,Art,4.3,2,0.0,1.419
November,2017,Standard Class,Corporate,United States,Lancaster,Ohio,Technology,Accessories,70.72,4,0.2,-6.188
November,2017,Same Day,Home Office,United States,Bryan,Texas,Office Supplies,Storage,52.751999999999995,3,0.2,-12.5286
November,2017,Standard Class,Corporate,United States,Lancaster,Ohio,Office Supplies,Storage,194.352,3,0.2,-43.7292
November,2017,Same Day,Home Office,United States,Bryan,Texas,Office Supplies,Binders,4.144,4,0.8,-6.4232
November,2017,Same Day,Home Office,United States,Bryan,Texas,Office Supplies,Binders,1.4080000000000001,2,0.8,-2.3232
November,2017,Standard Class,Home Office,United States,Grand Prairie,Texas,Office Supplies,Labels,23.68,2,0.2,8.88
November,2017,Standard Class,Consumer,United States,Chattanooga,Tennessee,Technology,Phones,143.928,9,0.2,-32.3838
November,2017,Same Day,Corporate,United States,Burlington,North Carolina,Office Supplies,Appliances,167.44,2,0.2,14.651
November,2017,Standard Class,Consumer,United States,Chattanooga,Tennessee,Office Supplies,Binders,3.5639999999999996,2,0.7,-2.97
November,2017,Standard Class,Home Office,United States,Columbia,Tennessee,Office Supplies,Paper,9.664,2,0.2,3.2616
November,2017,Same Day,Corporate,United States,Burlington,North Carolina,Technology,Machines,7999.98,4,0.5,-3839.9904
November,2017,Standard Class,Consumer,United States,Chattanooga,Tennessee,Office Supplies,Labels,4.928,2,0.2,1.7248
November,2017,Standard Class,Consumer,United States,Chattanooga,Tennessee,Technology,Accessories,95.976,3,0.2,15.5961
November,2017,First Class,Corporate,United States,Greensboro,North Carolina,Furniture,Tables,523.764,3,0.4,-192.0468
November,2017,First Class,Corporate,United States,Greensboro,North Carolina,Technology,Phones,1359.96,5,0.2,118.9965
November,2014,Same Day,Consumer,United States,Hampton,Virginia,Furniture,Chairs,149.9,5,0.0,40.473
November,2014,Standard Class,Home Office,United States,Los Angeles,California,Furniture,Furnishings,20.04,6,0.0,8.8176
November,2014,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,13.194,2,0.7,-8.796
November,2014,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Technology,Accessories,58.416000000000004,2,0.2,16.7946
November,2014,Standard Class,Home Office,United States,Arlington,Virginia,Technology,Accessories,47.79,3,0.0,16.2486
November,2014,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Technology,Accessories,51.56,5,0.2,-6.445
November,2014,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,273.568,2,0.2,-34.196
November,2014,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Storage,1080.096,6,0.2,-94.5084
November,2015,Standard Class,Consumer,United States,Quincy,Illinois,Office Supplies,Labels,19.824,6,0.2,6.4428
November,2015,Standard Class,Corporate,United States,New York City,New York,Office Supplies,Binders,25.344,6,0.2,8.8704
November,2015,Same Day,Consumer,United States,San Francisco,California,Office Supplies,Storage,62.8,4,0.0,15.7
November,2015,First Class,Consumer,United States,Lakewood,Ohio,Office Supplies,Supplies,27.2,4,0.2,2.04
November,2015,Standard Class,Consumer,United States,Coral Springs,Florida,Office Supplies,Appliances,387.13599999999997,4,0.2,24.195999999999998
November,2015,First Class,Consumer,United States,Lakewood,Ohio,Office Supplies,Binders,7.218,3,0.7,-5.5338
November,2015,Standard Class,Corporate,United States,Monroe,North Carolina,Furniture,Chairs,207.0,3,0.2,25.875
November,2015,Same Day,Consumer,United States,Seattle,Washington,Office Supplies,Binders,98.352,3,0.2,35.6526
November,2016,Second Class,Consumer,United States,San Jose,California,Furniture,Chairs,113.88799999999999,2,0.2,9.9652
November,2016,First Class,Consumer,United States,Virginia Beach,Virginia,Furniture,Furnishings,273.96,2,0.0,71.2296
November,2016,Standard Class,Consumer,United States,Houston,Texas,Furniture,Tables,863.128,8,0.3,-160.2952
November,2016,Standard Class,Consumer,United States,Houston,Texas,Office Supplies,Binders,3.5639999999999996,3,0.8,-6.237
November,2016,Standard Class,Consumer,United States,Houston,Texas,Furniture,Bookcases,956.6648,7,0.32,-225.0976
November,2016,Standard Class,Home Office,United States,San Jose,California,Office Supplies,Binders,29.12,5,0.2,9.828
November,2016,First Class,Consumer,United States,Virginia Beach,Virginia,Technology,Accessories,89.97,3,0.0,18.8937
November,2016,Standard Class,Consumer,United States,Houston,Texas,Office Supplies,Binders,12.588,3,0.8,-20.1408
November,2016,Standard Class,Consumer,United States,Houston,Texas,Technology,Accessories,171.96,5,0.2,45.1395
November,2016,Same Day,Consumer,United States,Laredo,Texas,Office Supplies,Labels,11.84,1,0.2,4.44
November,2016,First Class,Consumer,United States,San Francisco,California,Office Supplies,Binders,53.248000000000005,2,0.2,19.968
November,2016,Standard Class,Home Office,United States,Lawrence,Indiana,Office Supplies,Labels,51.75,5,0.0,24.84
November,2016,Standard Class,Home Office,United States,Lawrence,Indiana,Office Supplies,Art,39.68,2,0.0,16.2688
November,2016,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Technology,Phones,23.988000000000003,2,0.4,-15.992
November,2016,Standard Class,Consumer,United States,Seattle,Washington,Technology,Accessories,479.72,4,0.0,52.7692
November,2016,Second Class,Consumer,United States,San Jose,California,Office Supplies,Envelopes,158.13,3,0.0,77.4837
November,2016,Standard Class,Home Office,United States,Lawrence,Indiana,Office Supplies,Binders,104.9,5,0.0,50.352
November,2016,Second Class,Consumer,United States,San Jose,California,Technology,Accessories,72.0,4,0.0,12.96
November,2016,First Class,Consumer,United States,Virginia Beach,Virginia,Furniture,Furnishings,756.8,5,0.0,75.68
November,2017,Second Class,Corporate,United States,Dallas,Texas,Technology,Phones,492.76800000000003,4,0.2,55.4364
November,2017,Second Class,Consumer,United States,New York City,New York,Office Supplies,Paper,12.96,2,0.0,6.2208
November,2017,Second Class,Consumer,United States,New York City,New York,Furniture,Tables,166.5,2,0.4,-66.6
November,2017,Second Class,Consumer,United States,New York City,New York,Office Supplies,Binders,164.688,6,0.2,55.5822
November,2017,Standard Class,Consumer,United States,San Diego,California,Office Supplies,Paper,12.96,2,0.0,6.2208
November,2017,Second Class,Consumer,United States,New York City,New York,Office Supplies,Paper,110.96,2,0.0,53.2608
November,2017,Second Class,Consumer,United States,New York City,New York,Furniture,Chairs,128.124,2,0.1,24.2012
November,2017,Standard Class,Consumer,United States,Phoenix,Arizona,Office Supplies,Binders,2.388,2,0.7,-1.8308
November,2017,Second Class,Consumer,United States,New York City,New York,Office Supplies,Binders,11.424000000000001,1,0.2,3.7128
November,2017,First Class,Home Office,United States,Greenwood,Indiana,Office Supplies,Paper,167.94,3,0.0,82.2906
November,2017,Second Class,Consumer,United States,New York City,New York,Furniture,Furnishings,101.4,5,0.0,38.532
November,2017,Standard Class,Consumer,United States,Phoenix,Arizona,Office Supplies,Storage,243.99200000000002,7,0.2,30.499000000000002
November,2017,First Class,Corporate,United States,Chicago,Illinois,Office Supplies,Binders,16.03,5,0.8,-25.648000000000003
November,2017,First Class,Home Office,United States,Greenwood,Indiana,Office Supplies,Paper,4.41,1,0.0,2.0286
November,2017,Standard Class,Consumer,United States,New York City,New York,Technology,Accessories,390.75,5,0.0,171.93
November,2017,First Class,Home Office,United States,Greenwood,Indiana,Office Supplies,Paper,67.8,10,0.0,31.188000000000002
November,2017,First Class,Corporate,United States,Farmington,New Mexico,Technology,Accessories,159.99,1,0.0,54.3966
November,2017,Second Class,Consumer,United States,New York City,New York,Technology,Phones,99.98,2,0.0,3.9992
November,2014,Standard Class,Consumer,United States,Columbus,Georgia,Office Supplies,Paper,43.68,6,0.0,20.9664
November,2015,First Class,Consumer,United States,Scottsdale,Arizona,Office Supplies,Envelopes,7.08,3,0.2,2.478
November,2015,First Class,Consumer,United States,Scottsdale,Arizona,Office Supplies,Binders,4.401,3,0.7,-3.5208
November,2016,Second Class,Consumer,United States,San Diego,California,Office Supplies,Storage,84.84,3,0.0,22.9068
November,2016,Second Class,Home Office,United States,Los Angeles,California,Furniture,Chairs,81.42399999999999,2,0.2,-9.1602
November,2016,First Class,Corporate,United States,Jacksonville,Florida,Office Supplies,Paper,88.76799999999999,2,0.2,31.0688
November,2016,First Class,Corporate,United States,Jacksonville,Florida,Office Supplies,Paper,36.111999999999995,2,0.2,12.6392
November,2016,First Class,Corporate,United States,Jacksonville,Florida,Furniture,Chairs,207.984,2,0.2,-28.5978
November,2016,Second Class,Home Office,United States,Los Angeles,California,Furniture,Furnishings,238.56,3,0.0,26.2416
November,2016,First Class,Corporate,United States,Jacksonville,Florida,Furniture,Furnishings,35.568000000000005,2,0.2,5.7798
November,2017,Same Day,Home Office,United States,San Francisco,California,Office Supplies,Paper,45.36,4,0.0,22.2264
November,2017,Same Day,Home Office,United States,San Francisco,California,Office Supplies,Paper,26.4,5,0.0,12.672
November,2017,Standard Class,Corporate,United States,Richmond,Kentucky,Office Supplies,Paper,5.78,1,0.0,2.8322
November,2017,Standard Class,Consumer,United States,New York City,New York,Office Supplies,Paper,318.96,9,0.0,149.9112
November,2017,Standard Class,Consumer,United States,Los Angeles,California,Furniture,Furnishings,8.73,1,0.0,2.9682
November,2017,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Envelopes,15.28,2,0.0,7.4872
November,2017,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,47.952,3,0.2,16.1838
November,2017,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Chairs,127.37200000000001,2,0.3,-30.9332
November,2017,Standard Class,Consumer,United States,Houston,Texas,Office Supplies,Binders,1.248,2,0.8,-1.9344
November,2017,Second Class,Consumer,United States,Dallas,Texas,Furniture,Furnishings,30.56,5,0.6,-19.864
November,2017,Standard Class,Consumer,United States,Dallas,Texas,Office Supplies,Storage,18.16,2,0.2,1.8159999999999998
November,2017,Same Day,Home Office,United States,San Francisco,California,Office Supplies,Labels,41.4,4,0.0,19.872
November,2017,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Art,5.68,2,0.0,1.7608
November,2017,Same Day,Home Office,United States,San Francisco,California,Technology,Accessories,16.95,1,0.0,1.0170000000000001
November,2017,Same Day,Home Office,United States,San Francisco,California,Office Supplies,Paper,59.94,3,0.0,28.1718
November,2017,Standard Class,Home Office,United States,Seattle,Washington,Technology,Accessories,108.96,3,0.0,32.688
November,2017,Second Class,Consumer,United States,Fayetteville,North Carolina,Office Supplies,Appliances,499.584,3,0.2,43.7136
November,2017,Second Class,Home Office,United States,Minneapolis,Minnesota,Office Supplies,Art,13.9,5,0.0,3.614
November,2017,Second Class,Consumer,United States,Fayetteville,North Carolina,Office Supplies,Paper,31.104,6,0.2,10.8864
November,2017,Second Class,Consumer,United States,Fayetteville,North Carolina,Office Supplies,Binders,13.272,8,0.7,-10.6176
November,2017,Second Class,Consumer,United States,Fayetteville,North Carolina,Furniture,Furnishings,28.272,2,0.2,6.3612
November,2017,Second Class,Home Office,United States,Minneapolis,Minnesota,Office Supplies,Paper,26.38,1,0.0,12.1348
November,2017,Second Class,Consumer,United States,Fayetteville,North Carolina,Office Supplies,Storage,259.13599999999997,4,0.2,-51.8272
November,2017,Standard Class,Home Office,United States,Seattle,Washington,Furniture,Tables,2036.86,7,0.0,366.6348
